,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
355,753179,7995,1976864,20510,0,0,37601,625,1329446,15237,200980,2416,0,0
356,753463,7998,1978488,20528,0,0,37798,634,1334995,15311,201000,2417,0,0
357,753744,8001,1992640,20687,0,0,37903,639,1338497,15356,201180,2423,0,0
358,754216,8006,1993747,20700,0,0,38027,645,1341563,15397,201180,2423,0,0
359,754216,8006,1994996,20714,0,0,38168,652,1344351,15434,201180,2423,0,0
360,754312,8007,1996017,20726,0,0,38288,658,1347278,15472,201180,2423,0,0
361,754312,8007,2008875,20869,0,0,38288,658,1348878,15492,201240,2425,0,0
362,754502,8009,2010472,20887,0,0,38288,658,1349289,15497,201240,2425,0,0
363,754693,8011,2011780,20902,0,0,38288,658,1349368,15498,201240,2425,0,0
364,754979,8014,2012982,20916,0,0,38288,658,1349368,15498,201240,2425,0,0
365,755072,8015,2014116,20929,0,0,38288,658,1349368,15498,201240,2425,0,0
366,755261,8017,2015362,20943,0,0,38288,658,1349368,15498,201240,2425,0,0
367,755261,8017,2016529,20957,0,0,38288,658,1349368,15498,201240,2425,0,0
368,755546,8020,2018244,20977,0,0,38288,658,1349368,15498,201240,2425,0,0
369,755546,8020,2019616,20993,0,0,38288,658,1349368,15498,201240,2425,0,0
370,755641,8021,2021758,21018,0,0,38288,658,1349368,15498,201240,2425,0,0
371,755737,8022,2023627,21040,0,0,38288,658,1349368,15498,201240,2425,0,0
372,755832,8023,2025846,21066,0,0,38288,658,1349368,15498,201240,2425,0,0
373,756020,8025,2028453,21095,0,0,38288,658,1349368,15498,201240,2425,0,0
374,756020,8025,2030434,21118,0,0,38288,658,1349368,15498,201240,2425,0,0
375,756302,8028,2032594,21143,0,0,38288,658,1349368,15498,201240,2425,0,0
376,756302,8028,2034553,21165,0,0,38288,658,1349368,15498,201240,2425,0,0
377,756302,8028,2036141,21184,0,0,38288,658,1349368,15498,201240,2425,0,0
378,756398,8029,2039005,21216,0,0,38288,658,1349368,15498,201240,2425,0,0
379,756493,8030,2041276,21243,0,0,38288,658,1349368,15498,201240,2425,0,0
380,756588,8031,2043731,21272,0,0,38288,658,1349368,15498,201240,2425,0,0
381,756588,8031,2045516,21293,0,0,38288,658,1349368,15498,201240,2425,0,0
382,756588,8031,2047218,21313,0,0,38288,658,1349368,15498,201240,2425,0,0
383,756775,8033,2049514,21339,0,0,38288,658,1349368,15498,201240,2425,0,0
384,756965,8035,2051742,21364,0,0,38288,658,1349368,15498,201240,2425,0,0
385,757249,8038,2054055,21391,0,0,38288,658,1349368,15498,201240,2425,0,0
386,757249,8038,2054363,21395,0,0,38288,658,1349368,15498,201240,2425,0,0
387,757344,8039,2055132,21405,0,0,38288,658,1349368,15498,201240,2425,0,0
388,757535,8041,2056250,21419,0,0,38288,658,1349368,15498,201240,2425,0,0
389,757631,8042,2057161,21430,0,0,38288,658,1349368,15498,201240,2425,0,0
390,757631,8042,2057617,21435,0,0,38288,658,1349368,15498,201240,2425,0,0
391,757725,8043,2058258,21443,0,0,38288,658,1349368,15498,201240,2425,0,0
392,757725,8043,2058451,21445,0,0,38288,658,1349368,15498,201240,2425,0,0
393,757725,8043,2058769,21449,0,0,38288,658,1349368,15498,201240,2425,0,0
394,757725,8043,2059432,21457,0,0,38288,658,1349368,15498,201240,2425,0,0
395,757725,8043,2060010,21464,0,0,38288,658,1349368,15498,201240,2425,0,0
396,757725,8043,2060428,21469,0,0,38288,658,1349368,15498,201240,2425,0,0
397,757725,8043,2060596,21471,0,0,38288,658,1349368,15498,201240,2425,0,0
398,757725,8043,2061593,21482,0,0,38288,658,1349368,15498,201240,2425,0,0
399,757822,8044,2062736,21495,0,0,38288,658,1349368,15498,201240,2425,0,0
400,757822,8044,2063720,21506,0,0,38288,658,1349368,15498,201240,2425,0,0
401,757822,8044,2064153,21511,0,0,38288,658,1349368,15498,201240,2425,0,0
402,757822,8044,2064622,21516,0,0,38288,658,1349368,15498,201240,2425,0,0
403,757918,8045,2065365,21524,0,0,38288,658,1349368,15498,201240,2425,0,0
404,757918,8045,2066296,21534,0,0,38288,658,1349368,15498,201240,2425,0,0
405,757918,8045,2067473,21547,0,0,38288,658,1349368,15498,201240,2425,0,0
406,757918,8045,2068575,21559,0,0,38288,658,1349368,15498,201240,2425,0,0
407,757918,8045,2069523,21569,0,0,38288,658,1349368,15498,201240,2425,0,0
408,757918,8045,2071361,21589,0,0,38288,658,1349368,15498,201240,2425,0,0
409,757918,8045,2073230,21609,0,0,38288,658,1349368,15498,201240,2425,0,0
410,757918,8045,2074641,21624,0,0,38288,658,1349368,15498,201240,2425,0,0
411,757918,8045,2075752,21636,0,0,38288,658,1349368,15498,201240,2425,0,0
412,757918,8045,2075923,21638,0,0,38288,658,1349368,15498,201240,2425,0,0
413,757918,8045,2077464,21656,0,0,38288,658,1350125,15508,201300,2428,0,0
414,758011,8046,2078817,21672,0,0,38288,658,1351632,15527,201360,2431,0,0
415,758011,8046,2080451,21692,0,0,38288,658,1353468,15550,201420,2434,0,0
416,758011,8046,2081595,21706,0,0,38288,658,1356368,15586,201480,2437,0,0
417,758011,8046,2083167,21725,0,0,38309,659,1360036,15633,201540,2440,0,0
418,758091,8047,2084812,21746,0,0,38329,660,1363490,15678,201600,2443,0,0
419,758091,8047,2086025,21762,0,0,38349,661,1368674,15744,201660,2446,0,0
420,758356,8050,2087351,21779,0,0,38369,662,1373538,15805,201720,2449,0,0
421,758777,8055,2088993,21801,0,0,38453,666,1377320,15858,201800,2453,0,0
422,758963,8057,2090370,21819,0,0,38535,670,1381995,15920,201880,2457,0,0
423,759371,8062,2092321,21845,0,0,38617,674,1387153,15991,201960,2461,0,0
424,759455,8063,2094078,21868,0,0,38698,678,1393717,16078,202040,2465,0,0
425,759609,8065,2096560,21900,0,0,38878,687,1397855,16136,202120,2469,0,0
426,759783,8067,2098404,21925,0,0,39099,698,1402620,16204,202200,2473,0,0
427,759858,8068,2100132,21948,0,0,39279,707,1406797,16265,202280,2477,0,0
428,760436,8075,2101276,21964,0,0,39499,718,1411642,16334,202360,2481,0,0
429,760678,8078,2102179,21977,0,0,39679,727,1412792,16356,202440,2485,0,0
430,761300,8085,2103852,22000,0,0,39899,738,1414423,16386,202520,2489,0,0
431,761988,8093,2104731,22012,0,0,40099,748,1415584,16409,202600,2493,0,0
432,762242,8096,2106157,22033,0,0,40299,758,1417136,16440,202680,2497,0,0
433,762680,8101,2106902,22044,0,0,40479,767,1418246,16463,202760,2501,0,0
434,762944,8104,2108529,22066,0,0,40699,778,1419163,16485,202840,2505,0,0
435,763201,8107,2109630,22082,0,0,40879,787,1419802,16502,202920,2509,0,0
436,763537,8111,2111004,22100,0,0,41099,798,1420148,16515,203000,2513,0,0
437,763865,8115,2112574,22122,0,0,41299,808,1420802,16533,203080,2517,0,0
438,764102,8118,2113664,22138,0,0,41499,818,1421383,16549,203140,2520,0,0
439,764352,8121,2114667,22151,0,0,41679,827,1422218,16567,203220,2524,0,0
440,764745,8126,2115602,22165,0,0,41879,837,1422919,16586,203320,2529,0,0
441,765151,8131,2116797,22183,0,0,42079,847,1423541,16603,203400,2533,0,0
442,765403,8134,2117365,22192,0,0,42279,857,1424104,16618,203480,2537,0,0
443,765567,8136,2118582,22209,0,0,42479,867,1424816,16639,203560,2541,0,0
444,765747,8138,2119584,22225,0,0,42699,878,1425602,16659,203640,2545,0,0
445,765993,8141,2127051,22325,0,0,42899,888,1429779,16723,203660,2546,0,0
446,766697,8149,2128398,22343,0,0,43039,895,1435358,16805,203680,2547,0,0
447,766947,8152,2129387,22357,0,0,43299,908,1441404,16892,203700,2548,0,0
448,767276,8156,2130825,22378,0,0,43499,918,1446264,16964,203720,2549,0,0
449,767353,8157,2142238,22527,0,0,43659,926,1454232,17076,203740,2550,0,0
450,767782,8162,2143976,22550,0,0,43859,936,1464885,17224,203760,2551,0,0
451,768521,8170,2145092,22565,0,0,44039,945,1474951,17367,203780,2552,0,0
452,768892,8174,2146403,22583,0,0,44219,954,1483344,17485,203800,2553,0,0
453,769415,8180,2155948,22704,0,0,44339,960,1496565,17662,203800,2553,0,0
454,769669,8183,2158149,22735,0,0,44459,966,1510515,17850,203800,2553,0,0
455,770201,8189,2159047,22748,0,0,44579,972,1519601,17973,203800,2553,0,0
456,770542,8193,2160139,22762,0,0,44699,978,1526368,18065,203800,2553,0,0
457,771250,8201,2167323,22851,0,0,44699,978,1538714,18227,203800,2553,0,0
458,771333,8202,2168884,22870,0,0,44699,978,1548278,18353,203800,2553,0,0
459,771422,8203,2169347,22876,0,0,44699,978,1557345,18472,203800,2553,0,0
460,771514,8204,2170046,22885,0,0,44699,978,1565384,18577,203800,2553,0,0
461,771608,8205,2170653,22893,0,0,44699,978,1572588,18671,203800,2553,0,0
462,771696,8206,2171099,22899,0,0,44699,978,1579581,18763,203800,2553,0,0
463,771696,8206,2171453,22904,0,0,44699,978,1584988,18834,203800,2553,0,0
464,771768,8207,2171763,22909,0,0,44699,978,1590023,18900,203800,2553,0,0
465,771925,8209,2172227,22916,0,0,44699,978,1594022,18952,203800,2553,0,0
466,772021,8210,2173022,22927,0,0,44699,978,1596534,18985,203800,2553,0,0
467,772087,8211,2173312,22931,0,0,44699,978,1599225,19020,203800,2553,0,0
468,772255,8213,2173680,22936,0,0,44699,978,1601520,19050,203800,2553,0,0
469,772329,8214,2174139,22942,0,0,44699,978,1603039,19070,203800,2553,0,0
470,772329,8214,2174686,22950,0,0,44699,978,1604455,19089,203800,2553,0,0
471,772401,8215,2175134,22956,0,0,44699,978,1605371,19101,203800,2553,0,0
472,772473,8216,2175411,22960,0,0,44699,978,1606369,19114,203800,2553,0,0
473,772473,8216,2175756,22965,0,0,44699,978,1607310,19127,203800,2553,0,0
474,772473,8216,2176087,22970,0,0,44699,978,1607970,19136,203800,2553,0,0
475,772645,8218,2176585,22977,0,0,44699,978,1608654,19145,203800,2553,0,0
476,772739,8219,2176806,22980,0,0,44699,978,1609634,19158,203800,2553,0,0
477,772831,8220,2177051,22984,0,0,44699,978,1610801,19173,203800,2553,0,0
478,772990,8222,2177530,22991,0,0,44699,978,1611490,19182,203800,2553,0,0
479,773064,8223,2177732,22994,0,0,44699,978,1612735,19199,203800,2553,0,0
480,773064,8223,2177941,22997,0,0,44699,978,1613941,19215,203800,2553,0,0
481,773156,8224,2178011,22998,0,0,44699,978,1615071,19230,203800,2553,0,0
482,773156,8224,2178011,22998,0,0,44699,978,1615071,19230,203800,2553,0,0
483,773325,8226,2178372,23004,0,0,44699,978,1615071,19230,203800,2553,0,0
484,773397,8227,2178613,23008,0,0,44699,978,1615071,19230,203800,2553,0,0
485,773491,8228,2178902,23012,0,0,44699,978,1615071,19230,203800,2553,0,0
486,773491,8228,2179230,23017,0,0,44699,978,1615071,19230,203800,2553,0,0
487,773676,8230,2179319,23018,0,0,44699,978,1615071,19230,203800,2553,0,0
488,773761,8231,2179581,23022,0,0,44699,978,1615071,19230,203800,2553,0,0
489,773833,8232,2179703,23024,0,0,44699,978,1615071,19230,203800,2553,0,0
490,773923,8233,2179946,23028,0,0,44699,978,1615071,19230,203800,2553,0,0
491,774092,8235,2180130,23031,0,0,44699,978,1615071,19230,203800,2553,0,0
492,774092,8235,2180187,23032,0,0,44699,978,1615071,19230,203800,2553,0,0
493,774092,8235,2180254,23033,0,0,44699,978,1615071,19230,203800,2553,0,0
494,774183,8236,2180343,23034,0,0,44699,978,1615071,19230,203800,2553,0,0
495,774369,8238,2180505,23036,0,0,44699,978,1615071,19230,203800,2553,0,0
496,774369,8238,2180662,23038,0,0,44699,978,1615071,19230,203800,2553,0,0
497,774531,8240,2180817,23040,0,0,44699,978,1615071,19230,203800,2553,0,0
498,774531,8240,2180993,23042,0,0,44699,978,1615071,19230,203800,2553,0,0
499,774623,8241,2181204,23045,0,0,44699,978,1615071,19230,203800,2553,0,0
500,774623,8241,2181425,23048,0,0,44699,978,1615071,19230,203800,2553,0,0
501,774623,8241,2181584,23050,0,0,44699,978,1615071,19230,203800,2553,0,0
502,774623,8241,2181852,23053,0,0,44699,978,1615071,19230,203800,2553,0,0
503,774715,8242,2182015,23055,0,0,44699,978,1615071,19230,203800,2553,0,0
504,774715,8242,2182428,23060,0,0,44699,978,1615071,19230,203800,2553,0,0
505,774715,8242,2182766,23064,0,0,44699,978,1615071,19230,203800,2553,0,0
506,774811,8243,2183036,23067,0,0,44699,978,1615071,19230,203800,2553,0,0
507,774811,8243,2183623,23074,0,0,44699,978,1615071,19230,203800,2553,0,0
508,774811,8243,2183773,23076,0,0,44699,978,1615071,19230,203800,2553,0,0
509,774811,8243,2184538,23088,0,0,44699,978,1615091,19231,203860,2556,0,0
510,774811,8243,2185470,23102,0,0,44699,978,1615111,19232,203920,2559,0,0
511,774811,8243,2186254,23114,0,0,44699,978,1615131,19233,203980,2562,0,0
512,774903,8244,2187301,23129,0,0,44699,978,1615151,19234,204040,2565,0,0
513,774903,8244,2187890,23138,0,0,44719,979,1615191,19236,204100,2568,0,0
514,774903,8244,2189001,23154,0,0,44739,980,1615251,19239,204160,2571,0,0
515,774903,8244,2189794,23167,0,0,44759,981,1615291,19241,204220,2574,0,0
516,774903,8244,2190588,23179,0,0,44779,982,1615486,19245,204280,2577,0,0
517,774975,8245,2191020,23185,0,0,44859,986,1615719,19253,204360,2581,0,0
518,775142,8247,2191643,23196,0,0,44919,989,1615951,19261,204440,2585,0,0
519,775234,8248,2192397,23209,0,0,45019,994,1616202,19270,204520,2589,0,0
520,775417,8250,2192957,23219,0,0,45019,994,1616353,19277,204600,2593,0,0
521,775417,8250,2193557,23229,0,0,45159,1001,1616621,19289,204680,2597,0,0
522,775590,8252,2194259,23240,0,0,45259,1006,1616850,19300,204760,2601,0,0
523,775663,8253,2194821,23250,0,0,45359,1011,1617116,19312,204840,2605,0,0
524,775833,8255,2195411,23260,0,0,45379,1012,1617343,19323,204920,2609,0,0
525,775833,8255,2196363,23276,0,0,45379,1012,1617549,19333,205000,2613,0,0
526,775923,8256,2196978,23287,0,0,45379,1012,1617769,19344,205080,2617,0,0
527,775923,8256,2197513,23297,0,0,45379,1012,1618038,19357,205160,2621,0,0
528,775923,8256,2198231,23308,0,0,45379,1012,1618297,19369,205240,2625,0,0
529,775923,8256,2198939,23320,0,0,45379,1012,1618520,19380,205320,2629,0,0
530,776013,8257,2199407,23328,0,0,45379,1012,1618742,19391,205400,2633,0,0
531,776013,8257,2200110,23340,0,0,45379,1012,1618983,19403,205460,2636,0,0
532,776203,8259,2200562,23349,0,0,45379,1012,1619203,19414,205560,2641,0,0
533,776203,8259,2201475,23366,0,0,45379,1012,1619383,19423,205640,2645,0,0
534,776203,8259,2202379,23382,0,0,45379,1012,1619563,19432,205720,2649,0,0
535,776203,8259,2203244,23399,0,0,45379,1012,1619803,19444,205780,2652,0,0
536,776203,8259,2203932,23412,0,0,45379,1012,1620037,19455,205860,2656,0,0
537,776203,8259,2204882,23430,0,0,45379,1012,1620330,19467,205920,2659,0,0
538,776203,8259,2205725,23446,0,0,45379,1012,1620490,19475,205980,2662,0,0
539,776203,8259,2206656,23465,0,0,45379,1012,1620710,19486,206040,2665,0,0
540,776203,8259,2207400,23481,0,0,45379,1012,1620930,19497,206100,2668,0,0
541,776203,8259,2209381,23516,0,0,45439,1015,1621309,19514,206200,2673,0,0
542,776432,8262,2210332,23534,0,0,45579,1022,1621569,19527,206220,2674,0,0
543,776594,8264,2210761,23543,0,0,45599,1023,1621781,19537,206240,2675,0,0
544,776663,8265,2211538,23558,0,0,45599,1023,1621941,19545,206260,2676,0,0
545,776663,8265,2213019,23586,0,0,45719,1029,1622192,19557,206300,2678,0,0
546,777257,8272,2213451,23594,0,0,45919,1039,1622476,19568,206320,2679,0,0
547,777771,8278,2213911,23603,0,0,45919,1039,1622725,19578,206340,2680,0,0
548,777865,8279,2214503,23614,0,0,45959,1041,1622934,19588,206360,2681,0,0
549,778026,8281,2215896,23641,0,0,46499,1068,1623018,19591,206360,2681,0,0
550,779708,8301,2216390,23649,0,0,46699,1078,1623098,19595,206360,2681,0,0
551,780046,8305,2216810,23657,0,0,46759,1081,1623264,19602,206360,2681,0,0
552,780226,8307,2217143,23663,0,0,46839,1085,1623347,19605,206360,2681,0,0
553,780313,8308,2219269,23700,0,0,47279,1107,1623423,19608,206360,2681,0,0
554,781687,8325,2219786,23708,0,0,47439,1115,1623527,19610,206360,2681,0,0
555,782297,8332,2219883,23710,0,0,47459,1116,1623555,19611,206360,2681,0,0
556,782367,8333,2220439,23720,0,0,47479,1117,1623575,19612,206360,2681,0,0
557,782460,8334,2220886,23727,0,0,47499,1118,1623595,19613,206360,2681,0,0
558,782548,8335,2221414,23737,0,0,47559,1121,1623675,19617,206360,2681,0,0
559,782637,8336,2221781,23743,0,0,47579,1122,1623735,19620,206360,2681,0,0
560,782637,8336,2222465,23755,0,0,47579,1122,1623783,19622,206360,2681,0,0
561,782637,8336,2222752,23761,0,0,47599,1123,1623831,19624,206360,2681,0,0
562,782723,8337,2223019,23765,0,0,47619,1124,1623899,19627,206360,2681,0,0
563,782723,8337,2223602,23775,0,0,47659,1126,1623927,19628,206360,2681,0,0
564,782794,8338,2223946,23782,0,0,47699,1128,1623970,19629,206360,2681,0,0
565,782794,8338,2224153,23786,0,0,47699,1128,1624072,19631,206360,2681,0,0
566,782794,8338,2224658,23796,0,0,47699,1128,1624092,19632,206360,2681,0,0
567,782794,8338,2225161,23807,0,0,47699,1128,1624167,19633,206360,2681,0,0
568,782794,8338,2225708,23818,0,0,47699,1128,1624195,19634,206360,2681,0,0
569,782794,8338,2226055,23824,0,0,47739,1130,1624223,19635,206360,2681,0,0
570,782884,8339,2226155,23827,0,0,47739,1130,1624251,19636,206360,2681,0,0
571,782973,8340,2226576,23834,0,0,47759,1131,1624251,19636,206360,2681,0,0
572,782973,8340,2226779,23838,0,0,47759,1131,1624271,19637,206360,2681,0,0
573,782973,8340,2227009,23842,0,0,47759,1131,1624291,19638,206360,2681,0,0
574,782973,8340,2227158,23845,0,0,47759,1131,1624311,19639,206360,2681,0,0
575,783064,8341,2227410,23851,0,0,47759,1131,1624331,19640,206360,2681,0,0
576,783133,8342,2227636,23856,0,0,47759,1131,1624331,19640,206360,2681,0,0
577,783133,8342,2227802,23860,0,0,47759,1131,1624331,19640,206360,2681,0,0
578,783133,8342,2227802,23860,0,0,47759,1131,1624351,19641,206360,2681,0,0
579,783221,8343,2227918,23862,0,0,47759,1131,1624351,19641,206360,2681,0,0
580,783221,8343,2227918,23862,0,0,47759,1131,1624351,19641,206360,2681,0,0
581,783313,8344,2227918,23862,0,0,47759,1131,1624351,19641,206360,2681,0,0
582,783407,8345,2227971,23863,0,0,47759,1131,1624351,19641,206360,2681,0,0
583,783407,8345,2228067,23865,0,0,47759,1131,1624371,19642,206360,2681,0,0
584,783585,8347,2228120,23866,0,0,47759,1131,1624371,19642,206360,2681,0,0
585,783748,8349,2228163,23867,0,0,47759,1131,1624446,19643,206360,2681,0,0
586,783827,8350,2228163,23867,0,0,47759,1131,1624446,19643,206360,2681,0,0
587,784050,8353,2228206,23868,0,0,47759,1131,1624446,19643,206360,2681,0,0
588,784211,8355,2228206,23868,0,0,47759,1131,1624466,19644,206360,2681,0,0
589,784301,8356,2228206,23868,0,0,47759,1131,1624466,19644,206360,2681,0,0
590,784546,8359,2228206,23868,0,0,47759,1131,1624542,19645,206360,2681,0,0
591,784794,8362,2228206,23868,0,0,47759,1131,1624542,19645,206360,2681,0,0
592,784968,8364,2228206,23868,0,0,47759,1131,1624542,19645,206360,2681,0,0
593,785060,8365,2228206,23868,0,0,47759,1131,1624542,19645,206360,2681,0,0
594,785060,8365,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
595,785124,8366,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
596,785388,8369,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
597,785484,8370,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
598,785576,8371,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
599,785665,8372,2228296,23869,0,0,47759,1131,1624542,19645,206360,2681,0,0
600,785757,8373,2228296,23869,0,0,47759,1131,1624582,19647,206360,2681,0,0
601,785757,8373,2228349,23870,0,0,47759,1131,1624602,19648,206360,2681,0,0
602,785757,8373,2228349,23870,0,0,47759,1131,1624602,19648,206360,2681,0,0
603,785757,8373,2228349,23870,0,0,47759,1131,1624602,19648,206360,2681,0,0
604,785757,8373,2228349,23870,0,0,47759,1131,1624679,19649,206360,2681,0,0
605,785757,8373,2228349,23870,0,0,47759,1131,1624776,19651,206420,2684,0,0
606,785757,8373,2228390,23871,0,0,47759,1131,1624872,19653,206480,2687,0,0
607,785847,8374,2228475,23873,0,0,47759,1131,1624892,19654,206540,2690,0,0
608,785847,8374,2228560,23874,0,0,47759,1131,1624912,19655,206600,2693,0,0
609,786027,8376,2228641,23875,0,0,47759,1131,1624952,19657,206660,2696,0,0
610,786115,8377,2228766,23877,0,0,47759,1131,1624992,19659,206720,2699,0,0
611,786188,8378,2228808,23878,0,0,47759,1131,1625012,19660,206780,2702,0,0
612,786188,8378,2228850,23879,0,0,47759,1131,1625103,19662,206820,2704,0,0
613,786188,8378,2228899,23880,0,0,47759,1131,1625203,19667,206920,2709,0,0
614,786188,8378,2229122,23884,0,0,47759,1131,1625303,19672,207000,2713,0,0
615,786188,8378,2229211,23886,0,0,47759,1131,1625403,19677,207080,2717,0,0
616,786188,8378,2229257,23887,0,0,47759,1131,1625503,19682,207160,2721,0,0
617,786188,8378,2229451,23891,0,0,47759,1131,1625663,19690,207220,2724,0,0
618,786188,8378,2229516,23893,0,0,47759,1131,1625803,19697,207280,2727,0,0
619,786188,8378,2229536,23894,0,0,47759,1131,1625983,19706,207340,2730,0,0
620,786188,8378,2229643,23897,0,0,47759,1131,1626123,19713,207400,2733,0,0
621,786188,8378,2229743,23900,0,0,47759,1131,1626263,19720,207460,2736,0,0
622,786188,8378,2229881,23904,0,0,47759,1131,1626423,19728,207520,2739,0,0
623,786188,8378,2230084,23909,0,0,47759,1131,1626563,19735,207580,2742,0,0
624,786188,8378,2230251,23914,0,0,47759,1131,1626703,19742,207640,2745,0,0
625,786188,8378,2230468,23920,0,0,47759,1131,1626843,19749,207700,2748,0,0
626,786188,8378,2230731,23927,0,0,47759,1131,1626983,19756,207760,2751,0,0
627,786188,8378,2231093,23935,0,0,47759,1131,1627123,19763,207820,2754,0,0
628,786188,8378,2231190,23938,0,0,47779,1132,1627263,19770,207880,2757,0,0
629,786188,8378,2231309,23942,0,0,47779,1132,1627383,19776,207940,2760,0,0
630,786188,8378,2231959,23956,0,0,47799,1133,1627523,19783,208000,2763,0,0
631,786188,8378,2232247,23963,0,0,47799,1133,1627663,19790,208060,2766,0,0
632,786188,8378,2232681,23973,0,0,47799,1133,1627823,19798,208120,2769,0,0
633,786188,8378,2233280,23988,0,0,47799,1133,1627963,19805,208180,2772,0,0
634,786188,8378,2233483,23994,0,0,47799,1133,1628083,19811,208240,2775,0,0
635,786188,8378,2234073,24010,0,0,47799,1133,1628223,19818,208300,2778,0,0
636,786188,8378,2234347,24018,0,0,47799,1133,1628383,19826,208360,2781,0,0
637,786188,8378,2234788,24028,0,0,47819,1134,1628483,19831,208380,2782,0,0
638,786188,8378,2235081,24035,0,0,47819,1134,1628543,19834,208400,2783,0,0
639,786188,8378,2235136,24037,0,0,47819,1134,1628683,19841,208420,2784,0,0
640,786188,8378,2235353,24043,0,0,47819,1134,1628783,19846,208440,2785,0,0
641,786268,8379,2236583,24067,0,0,47819,1134,1629050,19855,208500,2788,0,0
642,786347,8380,2236749,24072,0,0,47819,1134,1629230,19864,208520,2789,0,0
643,786347,8380,2237180,24081,0,0,47819,1134,1629390,19872,208540,2790,0,0
644,786347,8380,2237373,24086,0,0,47839,1135,1629530,19879,208560,2791,0,0
645,786347,8380,2238641,24110,0,0,47839,1135,1629670,19883,208620,2794,0,0
646,786347,8380,2238961,24116,0,0,47839,1135,1629767,19886,208620,2794,0,0
647,786347,8380,2239055,24118,0,0,47839,1135,1629807,19888,208620,2794,0,0
648,786347,8380,2239241,24122,0,0,47839,1135,1629847,19890,208620,2794,0,0
649,786347,8380,2240092,24137,0,0,47839,1135,1629887,19892,208620,2794,0,0
650,786347,8380,2240323,24140,0,0,47839,1135,1629907,19893,208620,2794,0,0
651,786433,8381,2240406,24141,0,0,47839,1135,1629907,19893,208620,2794,0,0
652,786433,8381,2240622,24145,0,0,47859,1136,1629907,19893,208620,2794,0,0
653,786515,8382,2240797,24149,0,0,47859,1136,1629907,19893,208620,2794,0,0
654,786515,8382,2241064,24153,0,0,47859,1136,1629907,19893,208620,2794,0,0
655,786604,8383,2241208,24156,0,0,47859,1136,1629968,19894,208620,2794,0,0
656,786843,8386,2241427,24160,0,0,47859,1136,1629968,19894,208620,2794,0,0
657,786843,8386,2241683,24166,0,0,47879,1137,1629988,19895,208620,2794,0,0
658,786843,8386,2241918,24171,0,0,47879,1137,1629988,19895,208620,2794,0,0
659,786843,8386,2241951,24172,0,0,47879,1137,1629988,19895,208620,2794,0,0
660,786843,8386,2242125,24176,0,0,47879,1137,1629988,19895,208620,2794,0,0
661,786843,8386,2242256,24179,0,0,47879,1137,1629988,19895,208620,2794,0,0
662,786843,8386,2242370,24181,0,0,47899,1138,1630008,19896,208620,2794,0,0
663,786843,8386,2242522,24185,0,0,47899,1138,1630008,19896,208620,2794,0,0
664,786843,8386,2242557,24186,0,0,47899,1138,1630028,19897,208620,2794,0,0
665,786843,8386,2242674,24189,0,0,47899,1138,1630028,19897,208620,2794,0,0
666,786843,8386,2242934,24193,0,0,47899,1138,1630028,19897,208620,2794,0,0
667,786931,8387,2243215,24198,0,0,47899,1138,1630028,19897,208620,2794,0,0
668,786931,8387,2243369,24202,0,0,47899,1138,1630071,19898,208620,2794,0,0
669,787027,8388,2243369,24202,0,0,47899,1138,1630091,19899,208620,2794,0,0
670,787027,8388,2243408,24203,0,0,47899,1138,1630111,19900,208620,2794,0,0
671,787027,8388,2243651,24208,0,0,47899,1138,1630111,19900,208620,2794,0,0
672,787027,8388,2243686,24209,0,0,47899,1138,1630111,19900,208620,2794,0,0
673,787027,8388,2243808,24211,0,0,47899,1138,1630111,19900,208620,2794,0,0
674,787027,8388,2243891,24212,0,0,47899,1138,1630111,19900,208620,2794,0,0
675,787027,8388,2243930,24213,0,0,47899,1138,1630151,19902,208620,2794,0,0
676,787027,8388,2243969,24214,0,0,47899,1138,1630191,19904,208620,2794,0,0
677,787027,8388,2244034,24215,0,0,47899,1138,1630231,19906,208620,2794,0,0
678,787027,8388,2244079,24216,0,0,47899,1138,1630231,19906,208620,2794,0,0
679,787027,8388,2244079,24216,0,0,47899,1138,1630231,19906,208620,2794,0,0
680,787027,8388,2244079,24216,0,0,47899,1138,1630231,19906,208620,2794,0,0
681,787027,8388,2244124,24217,0,0,47899,1138,1630231,19906,208620,2794,0,0
682,787027,8388,2244163,24218,0,0,47899,1138,1630231,19906,208620,2794,0,0
683,787027,8388,2244215,24219,0,0,47899,1138,1630231,19906,208620,2794,0,0
684,787027,8388,2244299,24221,0,0,47899,1138,1630231,19906,208620,2794,0,0
685,787027,8388,2244338,24222,0,0,47899,1138,1630231,19906,208620,2794,0,0
686,787027,8388,2244338,24222,0,0,47899,1138,1630231,19906,208620,2794,0,0
687,787027,8388,2244338,24222,0,0,47899,1138,1630231,19906,208620,2794,0,0
