,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
354,758139,8046,1966914,20390,0,0,40579,651,1324048,15177,200692,2427,0,0
355,758139,8046,1968745,20410,0,0,40666,655,1330154,15255,200732,2429,0,0
356,758424,8049,1970590,20431,0,0,40750,659,1335759,15327,200772,2431,0,0
357,758518,8050,1985437,20599,0,0,40750,659,1339402,15373,200772,2431,0,0
358,758708,8052,1987068,20617,0,0,40750,659,1342732,15415,200772,2431,0,0
359,758708,8052,1988302,20631,0,0,40750,659,1344985,15444,200772,2431,0,0
360,758708,8052,1989718,20647,0,0,40750,659,1347640,15478,200772,2431,0,0
361,758803,8053,2002689,20790,0,0,40750,659,1349080,15496,200772,2431,0,0
362,759088,8056,2004470,20810,0,0,40750,659,1349248,15498,200772,2431,0,0
363,759088,8056,2005427,20821,0,0,40750,659,1349248,15498,200772,2431,0,0
364,759178,8057,2007304,20842,0,0,40750,659,1349248,15498,200772,2431,0,0
365,759369,8059,2008572,20856,0,0,40750,659,1349248,15498,200772,2431,0,0
366,759657,8062,2009802,20870,0,0,40750,659,1349248,15498,200772,2431,0,0
367,759943,8065,2011318,20888,0,0,40750,659,1349248,15498,200772,2431,0,0
368,759943,8065,2012512,20902,0,0,40750,659,1349248,15498,200772,2431,0,0
369,760132,8067,2014323,20923,0,0,40750,659,1349248,15498,200772,2431,0,0
370,760132,8067,2016800,20952,0,0,40750,659,1349248,15498,200772,2431,0,0
371,760132,8067,2019165,20979,0,0,40750,659,1349248,15498,200772,2431,0,0
372,760227,8068,2021145,21002,0,0,40750,659,1349248,15498,200772,2431,0,0
373,760323,8069,2023249,21027,0,0,40750,659,1349248,15498,200772,2431,0,0
374,760415,8070,2024858,21046,0,0,40750,659,1349248,15498,200772,2431,0,0
375,760510,8071,2027390,21076,0,0,40750,659,1349248,15498,200772,2431,0,0
376,760510,8071,2029293,21098,0,0,40750,659,1349248,15498,200772,2431,0,0
377,760795,8074,2031230,21121,0,0,40750,659,1349248,15498,200772,2431,0,0
378,760986,8076,2033420,21146,0,0,40750,659,1349248,15498,200772,2431,0,0
379,761081,8077,2035818,21174,0,0,40750,659,1349248,15498,200772,2431,0,0
380,761177,8078,2037991,21199,0,0,40750,659,1349248,15498,200772,2431,0,0
381,761272,8079,2040325,21226,0,0,40750,659,1349248,15498,200772,2431,0,0
382,761369,8080,2042450,21250,0,0,40750,659,1349248,15498,200772,2431,0,0
383,761558,8082,2044704,21276,0,0,40750,659,1349248,15498,200772,2431,0,0
384,761653,8083,2046424,21296,0,0,40750,659,1349248,15498,200772,2431,0,0
385,761653,8083,2048144,21316,0,0,40750,659,1349248,15498,200772,2431,0,0
386,761653,8083,2048217,21317,0,0,40750,659,1349248,15498,200772,2431,0,0
387,761747,8084,2049453,21333,0,0,40750,659,1349248,15498,200772,2431,0,0
388,761747,8084,2049625,21335,0,0,40750,659,1349248,15498,200772,2431,0,0
389,761747,8084,2050541,21346,0,0,40750,659,1349248,15498,200772,2431,0,0
390,761747,8084,2050713,21348,0,0,40750,659,1349248,15498,200772,2431,0,0
391,761841,8085,2051150,21353,0,0,40750,659,1349248,15498,200772,2431,0,0
392,761935,8086,2051869,21361,0,0,40750,659,1349248,15498,200772,2431,0,0
393,761935,8086,2052300,21366,0,0,40750,659,1349248,15498,200772,2431,0,0
394,761935,8086,2052580,21369,0,0,40750,659,1349248,15498,200772,2431,0,0
395,761935,8086,2053022,21374,0,0,40750,659,1349248,15498,200772,2431,0,0
396,762031,8087,2053680,21381,0,0,40750,659,1349248,15498,200772,2431,0,0
397,762031,8087,2054857,21394,0,0,40750,659,1349248,15498,200772,2431,0,0
398,762127,8088,2056004,21407,0,0,40750,659,1349248,15498,200772,2431,0,0
399,762127,8088,2056713,21415,0,0,40750,659,1349248,15498,200772,2431,0,0
400,762127,8088,2057976,21429,0,0,40750,659,1349248,15498,200772,2431,0,0
401,762127,8088,2058767,21438,0,0,40750,659,1349248,15498,200772,2431,0,0
402,762127,8088,2060535,21458,0,0,40750,659,1349248,15498,200772,2431,0,0
403,762127,8088,2061550,21469,0,0,40750,659,1349248,15498,200772,2431,0,0
404,762127,8088,2062425,21479,0,0,40750,659,1349248,15498,200772,2431,0,0
405,762221,8089,2063535,21491,0,0,40750,659,1349248,15498,200772,2431,0,0
406,762221,8089,2065036,21507,0,0,40750,659,1349248,15498,200772,2431,0,0
407,762221,8089,2066639,21524,0,0,40750,659,1349248,15498,200772,2431,0,0
408,762221,8089,2067682,21535,0,0,40750,659,1349248,15498,200772,2431,0,0
409,762221,8089,2069197,21551,0,0,40750,659,1349248,15498,200772,2431,0,0
410,762221,8089,2070509,21565,0,0,40750,659,1349248,15498,200772,2431,0,0
411,762221,8089,2071566,21576,0,0,40750,659,1349248,15498,200772,2431,0,0
412,762221,8089,2073090,21592,0,0,40750,659,1349248,15498,200772,2431,0,0
413,762221,8089,2074594,21609,0,0,40858,663,1350435,15515,200812,2433,0,0
414,762221,8089,2075791,21623,0,0,40962,667,1352861,15547,200852,2435,0,0
415,762315,8090,2076785,21635,0,0,41062,671,1355466,15581,200892,2437,0,0
416,762409,8091,2078667,21656,0,0,41158,675,1358500,15620,200932,2439,0,0
417,762409,8091,2080564,21678,0,0,41301,681,1361784,15665,200972,2441,0,0
418,762650,8094,2081958,21694,0,0,41439,687,1365521,15717,201052,2445,0,0
419,762798,8096,2083245,21710,0,0,41573,693,1370159,15779,201112,2448,0,0
420,762973,8098,2084349,21724,0,0,41680,698,1373860,15829,201172,2451,0,0
421,763067,8099,2085756,21741,0,0,41915,709,1377303,15879,201272,2456,0,0
422,763336,8102,2087328,21761,0,0,42122,719,1381512,15938,201372,2461,0,0
423,763973,8109,2088958,21781,0,0,42328,729,1387636,16022,201472,2466,0,0
424,764057,8110,2090486,21800,0,0,42532,739,1392979,16096,201572,2471,0,0
425,764667,8117,2092390,21825,0,0,42694,747,1396357,16146,201652,2475,0,0
426,764933,8120,2093581,21841,0,0,42936,759,1399628,16196,201752,2480,0,0
427,765233,8124,2094568,21854,0,0,43117,768,1403419,16252,201872,2486,0,0
428,765704,8130,2095865,21872,0,0,43338,779,1407126,16307,201952,2490,0,0
429,766254,8137,2097239,21890,0,0,43538,789,1407954,16325,202052,2495,0,0
430,766655,8142,2098579,21908,0,0,43718,798,1408677,16344,202152,2500,0,0
431,767078,8147,2099644,21923,0,0,43938,809,1409599,16364,202232,2504,0,0
432,767340,8150,2100917,21940,0,0,44118,818,1410407,16383,202312,2508,0,0
433,767768,8155,2102186,21957,0,0,44338,829,1410928,16398,202392,2512,0,0
434,768122,8159,2102941,21968,0,0,44538,839,1411931,16421,202472,2516,0,0
435,768462,8163,2103676,21978,0,0,44738,849,1413045,16445,202552,2520,0,0
436,768712,8166,2104874,21994,0,0,44918,858,1413677,16461,202632,2524,0,0
437,768857,8168,2105944,22008,0,0,45118,868,1414535,16482,202712,2528,0,0
438,768931,8169,2106696,22019,0,0,45318,878,1415613,16505,202772,2531,0,0
439,769272,8173,2107478,22030,0,0,45518,888,1416442,16524,202852,2535,0,0
440,769434,8175,2108162,22040,0,0,45738,899,1417242,16545,202952,2540,0,0
441,769857,8180,2108815,22049,0,0,45918,908,1418025,16564,203032,2544,0,0
442,770542,8188,2109925,22065,0,0,46098,917,1418617,16578,203112,2548,0,0
443,771181,8195,2110711,22076,0,0,46318,928,1419242,16599,203192,2552,0,0
444,771435,8198,2111299,22085,0,0,46538,939,1419681,16616,203272,2556,0,0
445,771894,8203,2117913,22173,0,0,46638,944,1424111,16683,203432,2564,0,0
446,772308,8208,2120002,22200,0,0,46758,950,1428695,16752,203492,2567,0,0
447,772674,8212,2121599,22220,0,0,46898,957,1433506,16821,203552,2570,0,0
448,773232,8218,2122595,22235,0,0,47018,963,1438912,16902,203612,2573,0,0
449,773509,8221,2132587,22366,0,0,47098,967,1448914,17037,203752,2580,0,0
450,773959,8226,2134169,22386,0,0,47178,971,1459093,17175,203772,2581,0,0
451,774134,8228,2135208,22400,0,0,47258,975,1469575,17320,203832,2584,0,0
452,774301,8230,2135941,22410,0,0,47338,979,1478194,17440,203872,2586,0,0
453,774577,8233,2146265,22541,0,0,47338,979,1490749,17609,203972,2591,0,0
454,774915,8237,2148397,22568,0,0,47338,979,1503432,17779,203972,2591,0,0
455,774988,8238,2149529,22582,0,0,47338,979,1515061,17935,203972,2591,0,0
456,775070,8239,2150187,22591,0,0,47338,979,1523758,18052,203972,2591,0,0
457,775458,8244,2157753,22688,0,0,47338,979,1536311,18217,203972,2591,0,0
458,775821,8248,2159355,22709,0,0,47338,979,1546010,18344,203972,2591,0,0
459,775915,8249,2160067,22718,0,0,47338,979,1554246,18451,203972,2591,0,0
460,776008,8250,2160514,22724,0,0,47338,979,1562886,18563,203972,2591,0,0
461,776093,8251,2160751,22727,0,0,47338,979,1570614,18663,203972,2591,0,0
462,776188,8252,2161128,22732,0,0,47338,979,1576408,18738,203972,2591,0,0
463,776188,8252,2161995,22743,0,0,47338,979,1581198,18801,203972,2591,0,0
464,776283,8253,2162555,22750,0,0,47338,979,1585109,18852,203972,2591,0,0
465,776576,8257,2162692,22752,0,0,47338,979,1588537,18897,203972,2591,0,0
466,776576,8257,2163053,22757,0,0,47338,979,1591773,18939,203972,2591,0,0
467,776645,8258,2163486,22763,0,0,47338,979,1594455,18974,203972,2591,0,0
468,776645,8258,2163811,22768,0,0,47338,979,1596888,19006,203972,2591,0,0
469,776739,8259,2164233,22774,0,0,47338,979,1598196,19023,203972,2591,0,0
470,776905,8261,2164749,22781,0,0,47338,979,1599266,19037,203972,2591,0,0
471,776991,8262,2165398,22790,0,0,47338,979,1600569,19054,203972,2591,0,0
472,776991,8262,2166191,22802,0,0,47338,979,1601888,19071,203972,2591,0,0
473,777158,8264,2166892,22812,0,0,47338,979,1602519,19079,203972,2591,0,0
474,777250,8265,2166948,22813,0,0,47338,979,1603596,19093,203972,2591,0,0
475,777412,8267,2167221,22817,0,0,47338,979,1604815,19109,203972,2591,0,0
476,777594,8269,2167691,22824,0,0,47338,979,1605736,19121,203972,2591,0,0
477,777594,8269,2167987,22829,0,0,47338,979,1606490,19131,203972,2591,0,0
478,777685,8270,2168068,22830,0,0,47338,979,1607034,19138,203972,2591,0,0
479,777838,8272,2168221,22832,0,0,47338,979,1607574,19145,203972,2591,0,0
480,777838,8272,2168710,22839,0,0,47338,979,1608329,19155,203972,2591,0,0
481,778025,8274,2168914,22842,0,0,47338,979,1608942,19163,203972,2591,0,0
482,778094,8275,2169055,22844,0,0,47338,979,1608942,19163,203972,2591,0,0
483,778190,8276,2169197,22846,0,0,47338,979,1609022,19164,203972,2591,0,0
484,778436,8279,2169534,22851,0,0,47338,979,1609182,19166,203972,2591,0,0
485,778436,8279,2169866,22856,0,0,47338,979,1609262,19167,203972,2591,0,0
486,778436,8279,2169998,22858,0,0,47338,979,1609262,19167,203972,2591,0,0
487,778436,8279,2169998,22858,0,0,47338,979,1609262,19167,203972,2591,0,0
488,778436,8279,2170154,22860,0,0,47338,979,1609262,19167,203972,2591,0,0
489,778436,8279,2170217,22861,0,0,47338,979,1609262,19167,203972,2591,0,0
490,778526,8280,2170403,22863,0,0,47338,979,1609262,19167,203972,2591,0,0
491,778526,8280,2170493,22864,0,0,47338,979,1609262,19167,203972,2591,0,0
492,778526,8280,2170821,22868,0,0,47338,979,1609262,19167,203972,2591,0,0
493,778709,8282,2170968,22870,0,0,47338,979,1609262,19167,203972,2591,0,0
494,778709,8282,2171146,22872,0,0,47338,979,1609262,19167,203972,2591,0,0
495,778799,8283,2171312,22874,0,0,47338,979,1609262,19167,203972,2591,0,0
496,778799,8283,2171391,22875,0,0,47338,979,1609262,19167,203972,2591,0,0
497,778799,8283,2171512,22877,0,0,47338,979,1609262,19167,203972,2591,0,0
498,778868,8284,2172181,22885,0,0,47338,979,1609262,19167,203972,2591,0,0
499,778868,8284,2172419,22888,0,0,47338,979,1609262,19167,203972,2591,0,0
500,778868,8284,2172994,22895,0,0,47338,979,1609262,19167,203972,2591,0,0
501,778868,8284,2173398,22900,0,0,47338,979,1609262,19167,203972,2591,0,0
502,778868,8284,2173561,22902,0,0,47338,979,1609262,19167,203972,2591,0,0
503,778868,8284,2173775,22905,0,0,47338,979,1609262,19167,203972,2591,0,0
504,778868,8284,2174541,22914,0,0,47338,979,1609262,19167,203972,2591,0,0
505,778868,8284,2174749,22917,0,0,47338,979,1609262,19167,203972,2591,0,0
506,778868,8284,2175020,22921,0,0,47338,979,1609262,19167,203972,2591,0,0
507,778868,8284,2175270,22924,0,0,47338,979,1609262,19167,203972,2591,0,0
508,778868,8284,2175699,22929,0,0,47338,979,1609262,19167,203972,2591,0,0
509,778868,8284,2176316,22937,0,0,47418,983,1609374,19171,203992,2592,0,0
510,778868,8284,2176854,22945,0,0,47498,987,1609454,19174,204012,2593,0,0
511,778868,8284,2177691,22958,0,0,47558,990,1609565,19178,204032,2594,0,0
512,778868,8284,2178223,22966,0,0,47638,994,1609635,19181,204052,2595,0,0
513,778961,8285,2178835,22975,0,0,47758,1000,1609823,19188,204092,2597,0,0
514,779054,8286,2179625,22987,0,0,47898,1007,1609981,19195,204132,2599,0,0
515,779288,8289,2180218,22997,0,0,47998,1012,1610157,19202,204172,2601,0,0
516,779548,8292,2180565,23002,0,0,48098,1017,1610350,19210,204212,2603,0,0
517,779630,8293,2180946,23008,0,0,48278,1026,1610594,19221,204292,2607,0,0
518,779993,8297,2181458,23016,0,0,48438,1034,1610790,19230,204372,2611,0,0
519,780261,8300,2181846,23022,0,0,48578,1041,1611060,19241,204452,2615,0,0
520,780597,8304,2182101,23026,0,0,48678,1046,1611356,19253,204512,2618,0,0
521,780597,8304,2182689,23035,0,0,48778,1051,1611615,19265,204612,2623,0,0
522,780932,8308,2182949,23039,0,0,48838,1054,1611887,19278,204692,2627,0,0
523,781118,8310,2183574,23050,0,0,48898,1057,1612234,19292,204772,2631,0,0
524,781390,8313,2184728,23069,0,0,48918,1058,1612459,19303,204832,2634,0,0
525,781483,8314,2185268,23078,0,0,48978,1061,1612619,19311,204932,2639,0,0
526,781483,8314,2186128,23092,0,0,49018,1063,1613000,19327,204992,2642,0,0
527,781634,8316,2186962,23106,0,0,49038,1064,1613247,19338,205052,2645,0,0
528,781634,8316,2187675,23118,0,0,49038,1064,1613450,19348,205112,2648,0,0
529,781634,8316,2188516,23132,0,0,49058,1065,1613706,19359,205172,2651,0,0
530,781715,8317,2189177,23143,0,0,49058,1065,1613912,19369,205232,2654,0,0
531,781715,8317,2189750,23153,0,0,49058,1065,1614137,19380,205292,2657,0,0
532,781789,8318,2190344,23164,0,0,49058,1065,1614430,19394,205352,2660,0,0
533,781789,8318,2191217,23179,0,0,49058,1065,1614634,19404,205412,2663,0,0
534,781857,8319,2191962,23192,0,0,49058,1065,1614814,19413,205472,2666,0,0
535,781857,8319,2192943,23210,0,0,49058,1065,1614994,19422,205532,2669,0,0
536,781857,8319,2194326,23235,0,0,49078,1066,1615134,19429,205592,2672,0,0
537,781857,8319,2195138,23250,0,0,49078,1066,1615276,19436,205652,2675,0,0
538,781857,8319,2195523,23257,0,0,49078,1066,1615499,19447,205712,2678,0,0
539,781857,8319,2196535,23276,0,0,49078,1066,1615763,19458,205772,2681,0,0
540,781934,8320,2197617,23297,0,0,49078,1066,1615948,19466,205832,2684,0,0
541,781934,8320,2199943,23338,0,0,49198,1072,1616228,19480,205972,2691,0,0
542,782177,8323,2200658,23351,0,0,49338,1079,1616368,19487,206032,2694,0,0
543,782353,8325,2201374,23364,0,0,49378,1081,1616488,19493,206072,2696,0,0
544,782516,8327,2201992,23375,0,0,49398,1082,1616648,19501,206112,2698,0,0
545,782609,8328,2204461,23418,0,0,49558,1090,1616890,19511,206312,2708,0,0
546,782937,8332,2205608,23438,0,0,49758,1100,1617069,19517,206332,2709,0,0
547,783662,8341,2206349,23452,0,0,49838,1104,1617149,19521,206352,2710,0,0
548,783847,8343,2206756,23460,0,0,49858,1105,1617249,19526,206372,2711,0,0
549,784266,8348,2208743,23493,0,0,50198,1122,1617489,19538,206532,2719,0,0
550,785269,8360,2209313,23502,0,0,50378,1131,1617649,19546,206532,2719,0,0
551,786040,8369,2209763,23511,0,0,50398,1132,1617769,19552,206532,2719,0,0
552,786040,8369,2210125,23518,0,0,50418,1133,1617934,19559,206532,2719,0,0
553,786611,8376,2211819,23549,0,0,50638,1144,1618114,19568,206532,2719,0,0
554,787257,8384,2212506,23563,0,0,50778,1151,1618154,19570,206532,2719,0,0
555,787763,8390,2212813,23569,0,0,50818,1153,1618211,19572,206532,2719,0,0
556,787933,8392,2212959,23572,0,0,50818,1153,1618251,19574,206532,2719,0,0
557,787933,8392,2213388,23580,0,0,50818,1153,1618296,19575,206532,2719,0,0
558,788184,8395,2213940,23590,0,0,50838,1154,1618316,19576,206532,2719,0,0
559,788270,8396,2214289,23597,0,0,50838,1154,1618431,19579,206532,2719,0,0
560,788270,8396,2214484,23601,0,0,50838,1154,1618506,19580,206532,2719,0,0
561,788270,8396,2214744,23606,0,0,50838,1154,1618581,19581,206532,2719,0,0
562,788270,8396,2215030,23611,0,0,50858,1155,1618581,19581,206532,2719,0,0
563,788331,8397,2215611,23620,0,0,50858,1155,1618581,19581,206532,2719,0,0
564,788421,8398,2215974,23626,0,0,50878,1156,1618581,19581,206532,2719,0,0
565,788592,8400,2216435,23634,0,0,50878,1156,1618621,19583,206532,2719,0,0
566,788592,8400,2217004,23643,0,0,50898,1157,1618661,19585,206532,2719,0,0
567,788678,8401,2217200,23646,0,0,50918,1158,1618661,19585,206532,2719,0,0
568,788764,8402,2217653,23654,0,0,50938,1159,1618661,19585,206532,2719,0,0
569,788843,8403,2217910,23659,0,0,50958,1160,1618730,19586,206532,2719,0,0
570,788843,8403,2218018,23661,0,0,50958,1160,1618767,19587,206532,2719,0,0
571,788843,8403,2218322,23667,0,0,50958,1160,1618767,19587,206532,2719,0,0
572,788843,8403,2218635,23673,0,0,50958,1160,1618804,19588,206532,2719,0,0
573,788843,8403,2218877,23677,0,0,50998,1162,1618849,19589,206532,2719,0,0
574,788843,8403,2219015,23680,0,0,50998,1162,1618849,19589,206532,2719,0,0
575,788933,8404,2219203,23683,0,0,50998,1162,1618849,19589,206532,2719,0,0
576,789010,8405,2219339,23686,0,0,50998,1162,1618894,19590,206532,2719,0,0
577,789010,8405,2219543,23690,0,0,50998,1162,1618934,19592,206532,2719,0,0
578,789010,8405,2219593,23691,0,0,50998,1162,1618934,19592,206532,2719,0,0
579,789087,8406,2219593,23691,0,0,51018,1163,1618934,19592,206532,2719,0,0
580,789243,8408,2219593,23691,0,0,51018,1163,1618934,19592,206532,2719,0,0
581,789399,8410,2219687,23693,0,0,51018,1163,1618934,19592,206532,2719,0,0
582,789399,8410,2219781,23695,0,0,51018,1163,1618934,19592,206532,2719,0,0
583,789718,8414,2219881,23697,0,0,51018,1163,1618934,19592,206532,2719,0,0
584,789718,8414,2219995,23699,0,0,51018,1163,1618934,19592,206532,2719,0,0
585,789885,8416,2219995,23699,0,0,51018,1163,1618934,19592,206532,2719,0,0
586,789975,8417,2220062,23700,0,0,51018,1163,1618934,19592,206532,2719,0,0
587,790144,8419,2220118,23701,0,0,51018,1163,1618934,19592,206532,2719,0,0
588,790144,8419,2220176,23702,0,0,51018,1163,1618934,19592,206532,2719,0,0
589,790300,8421,2220176,23702,0,0,51018,1163,1618934,19592,206532,2719,0,0
590,790467,8423,2220290,23704,0,0,51018,1163,1618934,19592,206532,2719,0,0
591,790727,8426,2220346,23705,0,0,51018,1163,1618934,19592,206532,2719,0,0
592,790813,8427,2220346,23705,0,0,51018,1163,1618934,19592,206532,2719,0,0
593,790976,8429,2220346,23705,0,0,51018,1163,1618934,19592,206532,2719,0,0
594,791063,8430,2220346,23705,0,0,51018,1163,1618934,19592,206532,2719,0,0
595,791332,8433,2220346,23705,0,0,51018,1163,1618934,19592,206532,2719,0,0
596,791418,8434,2220515,23707,0,0,51018,1163,1618934,19592,206532,2719,0,0
597,791418,8434,2220606,23708,0,0,51018,1163,1618934,19592,206532,2719,0,0
598,791418,8434,2220606,23708,0,0,51018,1163,1618934,19592,206532,2719,0,0
599,791504,8435,2220606,23708,0,0,51018,1163,1618934,19592,206532,2719,0,0
600,791583,8436,2220679,23709,0,0,51018,1163,1618934,19592,206532,2719,0,0
601,791583,8436,2220679,23709,0,0,51018,1163,1618934,19592,206532,2719,0,0
602,791583,8436,2220679,23709,0,0,51018,1163,1618934,19592,206532,2719,0,0
603,791583,8436,2220737,23710,0,0,51018,1163,1618996,19593,206532,2719,0,0
604,791662,8437,2220830,23711,0,0,51018,1163,1618996,19593,206532,2719,0,0
605,791835,8439,2220870,23712,0,0,51018,1163,1619056,19596,206552,2720,0,0
606,792014,8441,2221136,23717,0,0,51018,1163,1619096,19598,206572,2721,0,0
607,792014,8441,2221406,23722,0,0,51018,1163,1619136,19600,206592,2722,0,0
608,792086,8442,2221842,23729,0,0,51018,1163,1619299,19604,206612,2723,0,0
609,792086,8442,2222012,23733,0,0,51018,1163,1619399,19609,206652,2725,0,0
610,792159,8443,2222306,23739,0,0,51018,1163,1619479,19613,206692,2727,0,0
611,792242,8444,2222637,23746,0,0,51018,1163,1619559,19617,206732,2729,0,0
612,792242,8444,2222852,23751,0,0,51038,1164,1619619,19620,206752,2730,0,0
613,792242,8444,2223109,23757,0,0,51038,1164,1619719,19625,206852,2735,0,0
614,792242,8444,2223445,23764,0,0,51038,1164,1619859,19632,206932,2739,0,0
615,792242,8444,2223771,23771,0,0,51058,1165,1619959,19637,207012,2743,0,0
616,792242,8444,2224161,23779,0,0,51058,1165,1620099,19644,207072,2746,0,0
617,792242,8444,2224414,23785,0,0,51058,1165,1620259,19652,207132,2749,0,0
618,792242,8444,2224561,23789,0,0,51058,1165,1620399,19659,207192,2752,0,0
619,792242,8444,2225011,23800,0,0,51078,1166,1620539,19666,207252,2755,0,0
620,792242,8444,2225319,23807,0,0,51078,1166,1620679,19673,207312,2758,0,0
621,792242,8444,2225662,23815,0,0,51078,1166,1620819,19680,207372,2761,0,0
622,792242,8444,2226192,23827,0,0,51078,1166,1620959,19687,207432,2764,0,0
623,792242,8444,2226569,23836,0,0,51078,1166,1621099,19694,207492,2767,0,0
624,792242,8444,2227080,23848,0,0,51078,1166,1621239,19701,207552,2770,0,0
625,792242,8444,2227694,23863,0,0,51078,1166,1621379,19708,207612,2773,0,0
626,792242,8444,2228303,23879,0,0,51078,1166,1621519,19715,207672,2776,0,0
627,792242,8444,2228685,23888,0,0,51078,1166,1621712,19723,207732,2779,0,0
628,792242,8444,2229679,23910,0,0,51078,1166,1621852,19730,207792,2782,0,0
629,792242,8444,2230292,23925,0,0,51118,1168,1621992,19737,207852,2785,0,0
630,792242,8444,2230836,23938,0,0,51158,1170,1622132,19744,207912,2788,0,0
631,792242,8444,2231433,23954,0,0,51158,1170,1622272,19751,207972,2791,0,0
632,792242,8444,2231858,23965,0,0,51178,1171,1622412,19758,208032,2794,0,0
633,792242,8444,2232363,23979,0,0,51198,1172,1622552,19765,208092,2797,0,0
634,792242,8444,2232663,23988,0,0,51218,1173,1622692,19772,208152,2800,0,0
635,792242,8444,2233147,24000,0,0,51218,1173,1622832,19779,208212,2803,0,0
636,792242,8444,2233745,24016,0,0,51218,1173,1622972,19786,208272,2806,0,0
637,792242,8444,2235102,24047,0,0,51238,1174,1623072,19791,208312,2808,0,0
638,792242,8444,2235453,24055,0,0,51238,1174,1623152,19795,208352,2810,0,0
639,792242,8444,2235759,24061,0,0,51238,1174,1623272,19801,208392,2812,0,0
640,792242,8444,2236123,24070,0,0,51238,1174,1623372,19806,208432,2814,0,0
641,792242,8444,2236806,24086,0,0,51238,1174,1623507,19811,208452,2815,0,0
642,792335,8445,2236970,24090,0,0,51258,1175,1623627,19817,208472,2816,0,0
643,792484,8447,2237080,24094,0,0,51298,1177,1623727,19822,208492,2817,0,0
644,792484,8447,2237283,24099,0,0,51338,1179,1623807,19826,208512,2818,0,0
645,792568,8448,2238189,24117,0,0,51418,1183,1623910,19829,208512,2818,0,0
646,792568,8448,2238485,24123,0,0,51458,1185,1623950,19831,208512,2818,0,0
647,792747,8450,2238624,24126,0,0,51478,1186,1624010,19834,208512,2818,0,0
648,792825,8451,2238659,24127,0,0,51478,1186,1624050,19836,208512,2818,0,0
649,792825,8451,2239246,24138,0,0,51498,1187,1624050,19836,208552,2820,0,0
650,792825,8451,2239350,24140,0,0,51618,1193,1624070,19837,208552,2820,0,0
651,792905,8452,2239350,24140,0,0,51658,1195,1624070,19837,208552,2820,0,0
652,792905,8452,2239506,24143,0,0,51658,1195,1624070,19837,208552,2820,0,0
653,792905,8452,2239576,24145,0,0,51698,1197,1624070,19837,208552,2820,0,0
654,793053,8454,2239810,24149,0,0,51698,1197,1624142,19838,208552,2820,0,0
655,793053,8454,2239916,24152,0,0,51698,1197,1624234,19840,208552,2820,0,0
656,793053,8454,2239951,24153,0,0,51698,1197,1624234,19840,208552,2820,0,0
657,793053,8454,2240047,24155,0,0,51698,1197,1624234,19840,208552,2820,0,0
658,793053,8454,2240139,24157,0,0,51698,1197,1624234,19840,208552,2820,0,0
659,793140,8455,2240249,24159,0,0,51738,1199,1624254,19841,208552,2820,0,0
660,793140,8455,2240540,24164,0,0,51738,1199,1624274,19842,208552,2820,0,0
661,793140,8455,2240696,24166,0,0,51758,1200,1624294,19843,208552,2820,0,0
662,793220,8456,2240920,24170,0,0,51758,1200,1624294,19843,208552,2820,0,0
663,793220,8456,2241083,24173,0,0,51758,1200,1624294,19843,208552,2820,0,0
664,793220,8456,2241083,24173,0,0,51798,1202,1624294,19843,208552,2820,0,0
665,793220,8456,2241083,24173,0,0,51818,1203,1624294,19843,208552,2820,0,0
666,793220,8456,2241115,24174,0,0,51818,1203,1624294,19843,208552,2820,0,0
667,793220,8456,2241166,24175,0,0,51818,1203,1624294,19843,208552,2820,0,0
668,793298,8457,2241235,24177,0,0,51818,1203,1624314,19844,208552,2820,0,0
669,793365,8458,2241393,24179,0,0,51858,1205,1624314,19844,208552,2820,0,0
670,793365,8458,2241393,24179,0,0,51878,1206,1624334,19845,208552,2820,0,0
671,793443,8459,2241540,24182,0,0,51898,1207,1624334,19845,208552,2820,0,0
672,793443,8459,2241695,24184,0,0,51918,1208,1624334,19845,208552,2820,0,0
673,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
674,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
675,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
676,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
677,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
678,793529,8460,2241782,24186,0,0,51938,1209,1624334,19845,208552,2820,0,0
679,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
680,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
681,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
682,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
683,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
684,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
685,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
686,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
